Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
14,4/27/2012,53.2,4.004,3548.09,0.35,78.21,4193.26,190.8680064,8.567,FALSE
14,5/4/2012,55.21,3.951,21068.05,NA,5490.93,2764.55,190.9222115,8.567,FALSE
14,5/11/2012,61.24,3.889,10626.27,NA,1664.04,10557.13,190.9764167,8.567,FALSE
14,5/18/2012,66.3,3.848,8818.97,NA,1297.39,3330.23,190.9964479,8.567,FALSE
14,5/25/2012,67.21,3.798,11421.79,NA,1071.25,3204.72,191.0028096,8.567,FALSE
14,6/1/2012,74.48,3.742,7765.54,11,2473.3,2603.92,191.0091712,8.567,FALSE
14,6/8/2012,64.3,3.689,4636.1,570.2,1103.04,8024.53,191.0155329,8.567,FALSE
14,6/15/2012,71.93,3.62,10737.66,423.4,1904.52,3823.07,191.0299731,8.567,FALSE
14,6/22/2012,74.22,3.564,10291.35,317,3292.07,6115.51,191.0646096,8.567,FALSE
14,6/29/2012,75.22,3.506,4575.3,211.7,304.94,2686.11,191.0992462,8.567,FALSE
14,7/6/2012,82.99,3.475,7024.93,416.3,6927.24,6002.43,191.1338827,8.684,FALSE
14,7/13/2012,79.97,3.523,9158.47,-2.5,4516.68,2574.55,191.1685192,8.684,FALSE
14,7/20/2012,78.89,3.567,4564.87,58.48,1418.34,3764.15,191.1670428,8.684,FALSE
14,7/27/2012,77.2,3.647,4945.52,113.66,10751.35,3298.31,191.1655664,8.684,FALSE
14,8/3/2012,76.58,3.654,17465.29,37.82,13149.34,5089.95,191.16409,8.684,FALSE
14,8/10/2012,78.65,3.722,32432.09,23.68,4309.81,3570.81,191.1626135,8.684,FALSE
14,8/17/2012,75.71,3.807,4625.55,62.5,2100.73,2663.23,191.2284919,8.684,FALSE
14,8/24/2012,72.62,3.834,6647.88,34.56,6931.8,9414.1,191.3448865,8.684,FALSE
14,8/31/2012,75.09,3.867,24718.73,9.94,14110.32,3332.99,191.461281,8.684,FALSE
14,9/7/2012,75.7,3.911,6623.84,6.97,2720.17,5498.39,191.5776756,8.684,TRUE
14,9/14/2012,67.87,3.948,11320.02,NA,855.45,1743.58,191.69985,8.684,FALSE
14,9/21/2012,65.32,4.038,21474.27,98.28,1924.92,15282.51,191.8567038,8.684,FALSE
14,9/28/2012,64.88,3.997,3816.64,38.19,2545.14,3536.04,192.0135577,8.684,FALSE
14,10/5/2012,64.89,3.985,9219.05,NA,3592,3300.66,192.1704115,8.667,FALSE
14,10/12/2012,54.47,4,3214.56,NA,822.73,7207.7,192.3272654,8.667,FALSE
14,10/19/2012,56.47,3.969,4192.74,NA,1076.25,3839.99,192.3308542,8.667,FALSE
14,10/26/2012,58.85,3.882,9258.41,99.19,1489.28,1433.31,192.3088989,8.667,FALSE
14,11/2/2012,52.45,3.787,14502.36,27807.59,9137.86,10309.95,192.2869435,8.667,FALSE
14,11/9/2012,41.2,3.771,7505.03,13686.34,704.1,3790.53,192.2649882,8.667,FALSE
14,11/16/2012,45.61,3.75,57257.78,1301.94,1355.51,6149.94,192.2616192,8.667,FALSE
14,11/23/2012,43.08,3.748,1144.07,0.04,242.1,1415.51,192.2830321,8.667,TRUE
14,11/30/2012,37.43,3.729,2912.49,7.5,159.88,6351.54,192.3044449,8.667,FALSE
14,12/7/2012,45.53,3.688,13923.99,NA,3458,12715.04,192.3258577,8.667,FALSE
14,12/14/2012,43.55,3.637,2671.82,NA,1661.11,3096.94,192.3585484,8.667,FALSE
14,12/21/2012,43.54,3.577,5301.52,576.5,174.34,3874.92,192.4589063,8.667,FALSE
14,12/28/2012,35.96,3.563,14283.51,45767.78,47.67,2128.13,192.5592643,8.667,TRUE
14,1/4/2013,32.87,3.592,4949.81,46315.84,388.47,4683.98,192.6596222,8.625,FALSE
14,1/11/2013,38.78,3.611,5186.45,26233.26,758.66,3343.6,192.7599801,8.625,FALSE
14,1/18/2013,41.45,3.605,30780.8,6529.64,6434.82,3124.97,192.8095068,8.625,FALSE
14,1/25/2013,26.49,3.583,7289.32,2704.62,462.85,1749.59,192.838701,8.625,FALSE
14,2/1/2013,34.92,3.615,15670.66,1125.57,28494.45,2430.86,192.8678952,8.625,FALSE
14,2/8/2013,28.99,3.753,75522.86,903.11,35146.67,4340.72,192.8970893,8.625,TRUE
14,2/15/2013,35.87,3.814,16693.07,3038.43,2242.93,9686.98,192.9434712,8.625,FALSE
14,2/22/2013,31.48,3.859,15320.65,8697.68,10277.08,5841.93,193.0328221,8.625,FALSE
14,3/1/2013,39.72,3.89,16667.02,913.36,73.88,2601.07,193.1221731,8.625,FALSE
14,3/8/2013,36.13,3.86,23140.88,198.2,6288.14,4650.09,193.211524,8.625,FALSE
14,3/15/2013,42.81,3.834,13379.88,NA,1666.38,1967.09,193.2962767,8.625,FALSE
14,3/22/2013,36.55,3.8,14080.01,NA,2420.09,5120.3,193.3695335,8.625,FALSE
14,3/29/2013,40.68,3.784,10368.04,NA,418.76,5066.86,193.4427903,8.625,FALSE
14,4/5/2013,43.94,3.763,13011.66,6422.57,1640.42,4059.25,193.5160471,8.335,FALSE
14,4/12/2013,57.39,3.724,10932.61,3011.97,2129.49,1628.89,193.589304,8.335,FALSE
14,4/19/2013,56.27,3.676,5393.42,2.95,265.26,1174.47,193.589304,8.335,FALSE
14,4/26/2013,50.64,3.615,1071.92,NA,53.47,1723.94,193.589304,8.335,FALSE
14,5/3/2013,56.07,3.592,11008.28,0.94,3873.67,1988.69,NA,NA,FALSE
14,5/10/2013,58.86,3.583,4538.72,334.06,2100.1,9069.8,NA,NA,FALSE
14,5/17/2013,60.59,3.614,9659.44,204.88,1896.27,5896.76,NA,NA,FALSE
14,5/24/2013,67.11,3.627,3701.66,247.84,2031.64,3202.59,NA,NA,FALSE
14,5/31/2013,65.88,3.646,6253.46,581.33,145.01,1440.91,NA,NA,FALSE
14,6/7/2013,70.71,3.633,11724.35,955.18,7790.71,4317.11,NA,NA,FALSE
14,6/14/2013,70.01,3.632,5621.45,629.72,2513.62,2492.73,NA,NA,FALSE
14,6/21/2013,70.13,3.626,3522.71,674.34,2890.09,3831.73,NA,NA,FALSE
14,6/28/2013,76.05,3.639,6846.38,1097.6,6760.2,4170.58,NA,NA,FALSE
14,7/5/2013,77.5,3.614,9443.6,3495.95,9221.07,630.61,NA,NA,FALSE
14,7/12/2013,79.37,3.614,4472.61,1389.15,1373.9,3850.61,NA,NA,FALSE
14,7/19/2013,82.84,3.737,2128.98,739.94,481.63,3032.51,NA,NA,FALSE
14,7/26/2013,76.06,3.804,779.98,731.33,185.27,1972.09,NA,NA,FALSE
15,2/5/2010,19.83,2.954,NA,NA,NA,NA,131.5279032,8.35,FALSE
15,2/12/2010,22,2.94,NA,NA,NA,NA,131.5866129,8.35,TRUE
15,2/19/2010,27.54,2.909,NA,NA,NA,NA,131.637,8.35,FALSE
15,2/26/2010,29.87,2.91,NA,NA,NA,NA,131.686,8.35,FALSE
15,3/5/2010,31.79,2.919,NA,NA,NA,NA,131.735,8.35,FALSE
15,3/12/2010,41.39,2.938,NA,NA,NA,NA,131.784,8.35,FALSE
15,3/19/2010,44.69,2.96,NA,NA,NA,NA,131.8242903,8.35,FALSE
15,3/26/2010,39.53,2.963,NA,NA,NA,NA,131.863129,8.35,FALSE
15,4/2/2010,45.27,2.957,NA,NA,NA,NA,131.9019677,8.185,FALSE
15,4/9/2010,57.77,2.992,NA,NA,NA,NA,131.9408065,8.185,FALSE
15,4/16/2010,49.63,3.01,NA,NA,NA,NA,131.9809,8.185,FALSE
15,4/23/2010,46.54,3.021,NA,NA,NA,NA,132.0226667,8.185,FALSE
15,4/30/2010,49.09,3.042,NA,NA,NA,NA,132.0644333,8.185,FALSE
15,5/7/2010,63.16,3.095,NA,NA,NA,NA,132.1062,8.185,FALSE
15,5/14/2010,47.13,3.112,NA,NA,NA,NA,132.152129,8.185,FALSE
15,5/21/2010,59.09,3.096,NA,NA,NA,NA,132.2230323,8.185,FALSE
15,5/28/2010,70.61,3.046,NA,NA,NA,NA,132.2939355,8.185,FALSE
15,6/4/2010,69.99,3.006,NA,NA,NA,NA,132.3648387,8.185,FALSE
15,6/11/2010,61.04,2.972,NA,NA,NA,NA,132.4357419,8.185,FALSE
15,6/18/2010,65.83,2.942,NA,NA,NA,NA,132.4733333,8.185,FALSE
15,6/25/2010,72.79,2.958,NA,NA,NA,NA,132.4976,8.185,FALSE
15,7/2/2010,66.13,2.958,NA,NA,NA,NA,132.5218667,8.099,FALSE
15,7/9/2010,77.33,2.94,NA,NA,NA,NA,132.5461333,8.099,FALSE
15,7/16/2010,72.83,2.933,NA,NA,NA,NA,132.5667742,8.099,FALSE
15,7/23/2010,73.2,2.924,NA,NA,NA,NA,132.5825806,8.099,FALSE
15,7/30/2010,72.04,2.932,NA,NA,NA,NA,132.5983871,8.099,FALSE
15,8/6/2010,72.7,2.942,NA,NA,NA,NA,132.6141935,8.099,FALSE
15,8/13/2010,72.17,2.923,NA,NA,NA,NA,132.63,8.099,FALSE
15,8/20/2010,71.1,2.913,NA,NA,NA,NA,132.6616129,8.099,FALSE
15,8/27/2010,65.07,2.885,NA,NA,NA,NA,132.6932258,8.099,FALSE
15,9/3/2010,73.17,2.86,NA,NA,NA,NA,132.7248387,8.099,FALSE
15,9/10/2010,62.36,2.837,NA,NA,NA,NA,132.7564516,8.099,TRUE
15,9/17/2010,57.94,2.846,NA,NA,NA,NA,132.7670667,8.099,FALSE
15,9/24/2010,62.53,2.837,NA,NA,NA,NA,132.7619333,8.099,FALSE
15,10/1/2010,59.69,2.84,NA,NA,NA,NA,132.7568,8.067,FALSE
15,10/8/2010,52.19,2.903,NA,NA,NA,NA,132.7516667,8.067,FALSE
15,10/15/2010,49.96,2.999,NA,NA,NA,NA,132.7633548,8.067,FALSE
15,10/22/2010,47.1,3.049,NA,NA,NA,NA,132.8170968,8.067,FALSE
15,10/29/2010,55.09,3.055,NA,NA,NA,NA,132.8708387,8.067,FALSE
15,11/5/2010,40.29,3.049,NA,NA,NA,NA,132.9245806,8.067,FALSE
15,11/12/2010,39.63,3.065,NA,NA,NA,NA,132.9783226,8.067,FALSE
15,11/19/2010,44.1,3.138,NA,NA,NA,NA,132.9172,8.067,FALSE
15,11/26/2010,40.71,3.186,NA,NA,NA,NA,132.8369333,8.067,TRUE
15,12/3/2010,36,3.2,NA,NA,NA,NA,132.7566667,8.067,FALSE
15,12/10/2010,23.97,3.255,NA,NA,NA,NA,132.6764,8.067,FALSE
15,12/17/2010,25.3,3.301,NA,NA,NA,NA,132.6804516,8.067,FALSE
15,12/24/2010,25.07,3.309,NA,NA,NA,NA,132.7477419,8.067,FALSE
15,12/31/2010,26.54,3.336,NA,NA,NA,NA,132.8150323,8.067,TRUE
15,1/7/2011,30.53,3.351,NA,NA,NA,NA,132.8823226,7.771,FALSE
15,1/14/2011,19.53,3.367,NA,NA,NA,NA,132.9510645,7.771,FALSE
15,1/21/2011,21.84,3.391,NA,NA,NA,NA,133.0285161,7.771,FALSE
15,1/28/2011,19.61,3.402,NA,NA,NA,NA,133.1059677,7.771,FALSE
15,2/4/2011,20.69,3.4,NA,NA,NA,NA,133.1834194,7.771,FALSE
15,2/11/2011,21.64,3.416,NA,NA,NA,NA,133.260871,7.771,TRUE
15,2/18/2011,33.06,3.42,NA,NA,NA,NA,133.3701429,7.771,FALSE
15,2/25/2011,20.87,3.452,NA,NA,NA,NA,133.4921429,7.771,FALSE
15,3/4/2011,28.16,3.605,NA,NA,NA,NA,133.6141429,7.771,FALSE
15,3/11/2011,34.27,3.752,NA,NA,NA,NA,133.7361429,7.771,FALSE
15,3/18/2011,40.23,3.796,NA,NA,NA,NA,133.8492258,7.771,FALSE
15,3/25/2011,32.63,3.789,NA,NA,NA,NA,133.9587419,7.771,FALSE
15,4/1/2011,30.34,3.811,NA,NA,NA,NA,134.0682581,7.658,FALSE
15,4/8/2011,40.94,3.895,NA,NA,NA,NA,134.1777742,7.658,FALSE
15,4/15/2011,48.63,3.981,NA,NA,NA,NA,134.2784667,7.658,FALSE
15,4/22/2011,41.37,4.061,NA,NA,NA,NA,134.3571,7.658,FALSE
15,4/29/2011,55.46,4.117,NA,NA,NA,NA,134.4357333,7.658,FALSE
15,5/6/2011,49.87,4.192,NA,NA,NA,NA,134.5143667,7.658,FALSE
15,5/13/2011,57.07,4.211,NA,NA,NA,NA,134.593,7.658,FALSE
15,5/20/2011,57.19,4.202,NA,NA,NA,NA,134.6803871,7.658,FALSE
15,5/27/2011,65.87,4.134,NA,NA,NA,NA,134.7677742,7.658,FALSE
15,6/3/2011,69.8,4.069,NA,NA,NA,NA,134.8551613,7.658,FALSE
15,6/10/2011,69.86,4.025,NA,NA,NA,NA,134.9425484,7.658,FALSE
15,6/17/2011,63.9,3.989,NA,NA,NA,NA,135.0837333,7.658,FALSE
15,6/24/2011,69.96,3.964,NA,NA,NA,NA,135.2652667,7.658,FALSE
15,7/1/2011,67.43,3.916,NA,NA,NA,NA,135.4468,7.806,FALSE
15,7/8/2011,73.47,3.886,NA,NA,NA,NA,135.6283333,7.806,FALSE
15,7/15/2011,73.34,3.915,NA,NA,NA,NA,135.7837419,7.806,FALSE
15,7/22/2011,79.97,3.972,NA,NA,NA,NA,135.8738387,7.806,FALSE
15,7/29/2011,74.67,4.004,NA,NA,NA,NA,135.9639355,7.806,FALSE
15,8/5/2011,73.63,4.02,NA,NA,NA,NA,136.0540323,7.806,FALSE
15,8/12/2011,70.63,3.995,NA,NA,NA,NA,136.144129,7.806,FALSE
15,8/19/2011,70.41,3.942,NA,NA,NA,NA,136.183129,7.806,FALSE
15,8/26/2011,69.19,3.906,NA,NA,NA,NA,136.2136129,7.806,FALSE
15,9/2/2011,67.63,3.879,NA,NA,NA,NA,136.2440968,7.806,FALSE
15,9/9/2011,67.59,3.93,NA,NA,NA,NA,136.2745806,7.806,TRUE
15,9/16/2011,62.1,3.937,NA,NA,NA,NA,136.3145,7.806,FALSE
15,9/23/2011,59,3.899,NA,NA,NA,NA,136.367,7.806,FALSE
15,9/30/2011,64.87,3.858,NA,NA,NA,NA,136.4195,7.806,FALSE
15,10/7/2011,51.24,3.775,NA,NA,NA,NA,136.472,7.866,FALSE
15,10/14/2011,61.3,3.744,NA,NA,NA,NA,136.5150968,7.866,FALSE
15,10/21/2011,51.67,3.757,NA,NA,NA,NA,136.5017742,7.866,FALSE
15,10/28/2011,45.54,3.757,NA,NA,NA,NA,136.4884516,7.866,FALSE
15,11/4/2011,43.39,3.738,NA,NA,NA,NA,136.475129,7.866,FALSE
15,11/11/2011,47.13,3.719,9727.57,4267.72,1236.64,2067.74,136.4618065,7.866,FALSE
15,11/18/2011,46.53,3.717,3668.4,615.27,946.2,4393.97,136.4666667,7.866,FALSE
15,11/25/2011,41.1,3.689,299.72,54.94,34.22,171.76,136.4788,7.866,TRUE
15,12/2/2011,45.67,3.666,3751.34,191.82,1803.17,16136.43,136.4909333,7.866,FALSE
15,12/9/2011,38.53,3.627,3581.98,193.94,1713.45,5227.94,136.5030667,7.866,FALSE
15,12/16/2011,35.49,3.611,2176.13,19,925.45,1273.02,136.5335161,7.866,FALSE
15,12/23/2011,34.93,3.587,260.78,7.27,80.13,622.48,136.5883871,7.866,FALSE
15,12/30/2011,31.44,3.566,3248.4,31122.2,605.88,3474.84,136.6432581,7.866,TRUE
15,1/6/2012,30.24,3.585,5597.99,17413.82,646.2,3098.77,136.698129,7.943,FALSE
15,1/13/2012,36.26,3.666,1684.66,8959.27,487.76,542.9,136.753,7.943,FALSE
15,1/20/2012,21.39,3.705,2637.43,3151.32,265.47,2257.53,136.8564194,7.943,FALSE
15,1/27/2012,30.87,3.737,875.81,2072.02,58.58,1418.14,136.9598387,7.943,FALSE
15,2/3/2012,35.3,3.796,25565.53,3425.96,19303.94,3230.99,137.0632581,7.943,FALSE
15,2/10/2012,31.91,3.826,5140.44,5527.21,9439.38,6371.82,137.1666774,7.943,TRUE
15,2/17/2012,30.26,3.874,17822.56,7914.95,11094.94,4922.19,137.2583103,7.943,FALSE
15,2/24/2012,33.18,3.917,6881.03,5859.12,3607.57,4147.13,137.3411034,7.943,FALSE
15,3/2/2012,33.24,3.983,11611.99,1749.22,7977.5,2327.04,137.4238966,7.943,FALSE
15,3/9/2012,36.97,4.021,7926.63,615.68,2126.98,2194.94,137.5066897,7.943,FALSE
15,3/16/2012,47.42,4.021,3518.76,104.88,797.26,1364.77,137.5843871,7.943,FALSE
15,3/23/2012,58.92,4.054,7318.86,118.73,3744.04,1224.93,137.6552903,7.943,FALSE
15,3/30/2012,42.65,4.098,4292.7,72.67,1169.95,2965.23,137.7261935,7.943,FALSE
15,4/6/2012,40.01,4.143,8567.95,NA,1144.78,3518.73,137.7970968,8.15,FALSE
15,4/13/2012,43.52,4.187,3408.63,3269.14,1547.19,1809.75,137.868,8.15,FALSE
15,4/20/2012,54.47,4.17,4577.67,1678.35,1094.79,1830.84,137.9230667,8.15,FALSE
15,4/27/2012,41.57,4.163,1863.53,NA,192.32,1271.7,137.9781333,8.15,FALSE
15,5/4/2012,51.04,4.124,8300.37,NA,3056.54,1610.94,138.0332,8.15,FALSE
15,5/11/2012,54.23,4.055,11017,NA,1287.37,2683.72,138.0882667,8.15,FALSE
15,5/18/2012,58.84,4.029,5226.88,NA,546.11,1281.16,138.1065806,8.15,FALSE
15,5/25/2012,67.97,3.979,6258.04,NA,928.64,1315.99,138.1101935,8.15,FALSE
15,6/1/2012,67.61,3.915,3762,22.8,1170.77,2160.94,138.1138065,8.15,FALSE
15,6/8/2012,59.35,3.871,4658.21,269,399.04,3998.9,138.1174194,8.15,FALSE
15,6/15/2012,67.7,3.786,3453.42,478.6,404.11,3862.9,138.1295333,8.15,FALSE
15,6/22/2012,74.28,3.722,3816.09,1314,667.31,2567,138.1629,8.15,FALSE
15,6/29/2012,68.91,3.667,3076.48,589.4,1770.01,2113.3,138.1962667,8.15,FALSE
15,7/6/2012,74.64,3.646,4916.59,270.1,1747.41,2772.41,138.2296333,8.193,FALSE
15,7/13/2012,72.62,3.689,3376.03,189.6,942.78,753.32,138.263,8.193,FALSE
15,7/20/2012,75.31,3.732,1131.83,179.69,274.96,1321.82,138.2331935,8.193,FALSE
15,7/27/2012,73.9,3.82,2403.14,122.34,2132.06,1082.9,138.2033871,8.193,FALSE
15,8/3/2012,73.13,3.819,7251.41,216.62,4906.29,1420.37,138.1735806,8.193,FALSE
15,8/10/2012,73.99,3.863,15384.57,19.31,1649.99,1552.05,138.1437742,8.193,FALSE
15,8/17/2012,70.29,3.963,3690.95,10.66,788.18,1176.04,138.1857097,8.193,FALSE
15,8/24/2012,66.98,3.997,3669.07,-6.69,2813.59,1610.18,138.2814516,8.193,FALSE
15,8/31/2012,71.42,4.026,5501.66,135.77,1513.49,2862.32,138.3771935,8.193,FALSE
15,9/7/2012,71.61,4.076,7925.48,13.2,1684.3,1941.32,138.4729355,8.193,TRUE
15,9/14/2012,65.44,4.088,5163.64,NA,922.73,3154.77,138.5673,8.193,FALSE
15,9/21/2012,60.34,4.203,3412.14,91,118.17,1880.31,138.6534,8.193,FALSE
15,9/28/2012,57.13,4.158,5223.97,19.73,1260.77,5490.76,138.7395,8.193,FALSE
15,10/5/2012,59.57,4.151,2337.37,NA,1443.89,1892.94,138.8256,7.992,FALSE
15,10/12/2012,49.12,4.186,1351.82,NA,500.2,3631.62,138.9117,7.992,FALSE
15,10/19/2012,52.89,4.153,710.9,NA,176.01,1098.68,138.8336129,7.992,FALSE
15,10/26/2012,55.75,4.071,4657.77,-7.01,1077.51,1234.65,138.7281613,7.992,FALSE
15,11/2/2012,47.36,3.97,4565.57,5904.29,1437.77,1226.03,138.6227097,7.992,FALSE
15,11/9/2012,36.32,3.947,3353.41,4293.32,340.26,1717.27,138.5172581,7.992,FALSE
15,11/16/2012,44.4,3.942,8728.86,557.12,1840.54,2216.52,138.4473,7.992,FALSE
15,11/23/2012,39.82,3.978,400.27,NA,358.47,758.91,138.4246667,7.992,TRUE
15,11/30/2012,34.04,3.966,1577.33,NA,130.62,4568.23,138.4020333,7.992,FALSE
15,12/7/2012,40.95,3.92,6919.92,NA,1316.86,4165.76,138.3794,7.992,FALSE
15,12/14/2012,37.66,3.869,5258.35,NA,336.24,1206.87,138.3685484,7.992,FALSE
15,12/21/2012,38.6,3.816,2568.77,NA,113.9,1639.7,138.4283871,7.992,FALSE
15,12/28/2012,28.16,3.785,5278.56,17261.44,34.08,254.53,138.4882258,7.992,TRUE
15,1/4/2013,23.76,3.794,1914.12,21803.78,69.3,1386.44,138.5480645,8.036,FALSE
15,1/11/2013,33.36,3.802,4387.53,13895.83,31.8,1966.82,138.6079032,8.036,FALSE
15,1/18/2013,35.19,3.798,3232.34,3900.31,120.39,1329.63,138.6701613,8.036,FALSE
15,1/25/2013,18.82,3.78,4004.91,1942.15,280.72,1543.9,138.7333871,8.036,FALSE
15,2/1/2013,29.71,3.806,10356.61,1601.66,15824.52,830.83,138.7966129,8.036,FALSE
15,2/8/2013,21.64,3.945,46932.68,630.88,16829.47,2976.96,138.8598387,8.036,TRUE
15,2/15/2013,30.02,4.006,5533.97,1314.4,2895.82,4712.81,138.9004286,8.036,FALSE
15,2/22/2013,23.11,4.045,6722.29,1209.95,1397.74,1421.09,138.8844286,8.036,FALSE
15,3/1/2013,33.45,4.079,5780.05,246.9,985.73,1522.27,138.8684286,8.036,FALSE
15,3/8/2013,28.46,4.045,14988.68,145.72,5322.62,2893.24,138.8524286,8.036,FALSE
15,3/15/2013,37.38,4.029,12946.87,NA,664.28,942.8,138.8597742,8.036,FALSE
15,3/22/2013,27.38,3.999,13425.03,NA,857.45,1733.1,138.9254839,8.036,FALSE
15,3/29/2013,35.7,3.983,6907.06,NA,107.87,2419.35,138.9911935,8.036,FALSE
15,4/5/2013,36.51,3.954,10253.67,2141.9,1311.21,1921.28,139.0569032,7.806,FALSE
15,4/12/2013,42.94,3.914,5391.36,890.83,876.71,1188.55,139.1226129,7.806,FALSE
15,4/19/2013,50.36,3.876,1934.68,111.95,72.55,284.57,139.1226129,7.806,FALSE
15,4/26/2013,46.56,3.806,841.4,NA,79.04,925.61,139.1226129,7.806,FALSE
15,5/3/2013,58.11,3.775,4421.68,46,1683.9,700.46,NA,NA,FALSE
15,5/10/2013,60.82,3.762,7298.44,462.7,1893.69,4727.12,NA,NA,FALSE
15,5/17/2013,51.69,3.79,5745.98,717.28,713.41,3765.65,NA,NA,FALSE
15,5/24/2013,62.86,3.793,2555.11,389.3,1072.48,2001.61,NA,NA,FALSE
15,5/31/2013,60.73,3.808,4643.11,545.56,63.03,466.43,NA,NA,FALSE
15,6/7/2013,62.21,3.792,7883.89,1378.88,2637.43,3925.2,NA,NA,FALSE
15,6/14/2013,61.31,3.795,3433.45,553.69,1766.04,1101.76,NA,NA,FALSE
15,6/21/2013,62.53,3.793,4012.81,382.38,3941.85,1869,NA,NA,FALSE
15,6/28/2013,73.7,3.8,4599.86,858.14,2999.23,2917.28,NA,NA,FALSE
15,7/5/2013,70.26,3.778,4855.31,3222.6,6559.5,1052.94,NA,NA,FALSE
15,7/12/2013,73.9,3.791,3679.59,2654.86,2044.8,979.49,NA,NA,FALSE
15,7/19/2013,78.04,3.913,2569.12,3236.27,259.52,1108.48,NA,NA,FALSE
15,7/26/2013,68.77,3.951,312.11,1754.52,130.4,1192.82,NA,NA,FALSE
16,2/5/2010,19.79,2.58,NA,NA,NA,NA,189.3816974,7.039,FALSE
16,2/12/2010,20.87,2.572,NA,NA,NA,NA,189.4642725,7.039,TRUE
16,2/19/2010,21.13,2.55,NA,NA,NA,NA,189.5340998,7.039,FALSE
16,2/26/2010,18.12,2.586,NA,NA,NA,NA,189.6018023,7.039,FALSE
16,3/5/2010,27.92,2.62,NA,NA,NA,NA,189.6695049,7.039,FALSE
16,3/12/2010,28.64,2.684,NA,NA,NA,NA,189.7372075,7.039,FALSE
16,3/19/2010,33.45,2.692,NA,NA,NA,NA,189.734262,7.039,FALSE
16,3/26/2010,29.88,2.717,NA,NA,NA,NA,189.7195417,7.039,FALSE
16,4/2/2010,36.19,2.725,NA,NA,NA,NA,189.7048215,6.842,FALSE
16,4/9/2010,34.21,2.75,NA,NA,NA,NA,189.6901012,6.842,FALSE
16,4/16/2010,45.69,2.765,NA,NA,NA,NA,189.6628845,6.842,FALSE
16,4/23/2010,44.9,2.776,NA,NA,NA,NA,189.6190057,6.842,FALSE
16,4/30/2010,37.75,2.766,NA,NA,NA,NA,189.575127,6.842,FALSE
16,5/7/2010,37.43,2.771,NA,NA,NA,NA,189.5312483,6.842,FALSE
16,5/14/2010,41.26,2.788,NA,NA,NA,NA,189.4904116,6.842,FALSE
16,5/21/2010,47.34,2.776,NA,NA,NA,NA,189.467827,6.842,FALSE
16,5/28/2010,52.08,2.737,NA,NA,NA,NA,189.4452425,6.842,FALSE
16,6/4/2010,53.76,2.7,NA,NA,NA,NA,189.422658,6.842,FALSE
16,6/11/2010,62.63,2.684,NA,NA,NA,NA,189.4000734,6.842,FALSE
16,6/18/2010,52.4,2.674,NA,NA,NA,NA,189.4185259,6.842,FALSE
16,6/25/2010,62.37,2.715,NA,NA,NA,NA,189.4533931,6.842,FALSE
16,7/2/2010,64.44,2.728,NA,NA,NA,NA,189.4882603,6.868,FALSE
16,7/9/2010,61.79,2.711,NA,NA,NA,NA,189.5231276,6.868,FALSE
16,7/16/2010,67.68,2.699,NA,NA,NA,NA,189.6125456,6.868,FALSE
16,7/23/2010,70.67,2.691,NA,NA,NA,NA,189.774698,6.868,FALSE
16,7/30/2010,70.71,2.69,NA,NA,NA,NA,189.9368504,6.868,FALSE
16,8/6/2010,67.42,2.69,NA,NA,NA,NA,190.0990028,6.868,FALSE
16,8/13/2010,63.91,2.723,NA,NA,NA,NA,190.2611552,6.868,FALSE
16,8/20/2010,63.59,2.732,NA,NA,NA,NA,190.2948237,6.868,FALSE
16,8/27/2010,65.66,2.731,NA,NA,NA,NA,190.3284922,6.868,FALSE
16,9/3/2010,58.02,2.773,NA,NA,NA,NA,190.3621607,6.868,FALSE
16,9/10/2010,57.24,2.78,NA,NA,NA,NA,190.3958293,6.868,TRUE
16,9/17/2010,56.55,2.8,NA,NA,NA,NA,190.4688287,6.868,FALSE
16,9/24/2010,58.19,2.793,NA,NA,NA,NA,190.5713264,6.868,FALSE
16,10/1/2010,59.39,2.759,NA,NA,NA,NA,190.6738241,6.986,FALSE
16,10/8/2010,54.29,2.745,NA,NA,NA,NA,190.7763218,6.986,FALSE
16,10/15/2010,45,2.762,NA,NA,NA,NA,190.8623087,6.986,FALSE
16,10/22/2010,45.85,2.762,NA,NA,NA,NA,190.9070184,6.986,FALSE
16,10/29/2010,35.76,2.748,NA,NA,NA,NA,190.951728,6.986,FALSE
16,11/5/2010,39.94,2.729,NA,NA,NA,NA,190.9964377,6.986,FALSE
16,11/12/2010,34.04,2.737,NA,NA,NA,NA,191.0411474,6.986,FALSE
16,11/19/2010,27.26,2.758,NA,NA,NA,NA,191.0312172,6.986,FALSE
16,11/26/2010,23.46,2.742,NA,NA,NA,NA,191.0121805,6.986,TRUE
16,12/3/2010,23.68,2.712,NA,NA,NA,NA,190.9931437,6.986,FALSE
16,12/10/2010,32.02,2.728,NA,NA,NA,NA,190.9741069,6.986,FALSE
16,12/17/2010,26.01,2.778,NA,NA,NA,NA,191.0303376,6.986,FALSE
16,12/24/2010,32.46,2.781,NA,NA,NA,NA,191.1430189,6.986,FALSE
16,12/31/2010,19.66,2.829,NA,NA,NA,NA,191.2557002,6.986,TRUE
16,1/7/2011,12.39,2.882,NA,NA,NA,NA,191.3683815,6.614,FALSE
16,1/14/2011,17.46,2.911,NA,NA,NA,NA,191.4784939,6.614,FALSE
